Date,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,31.0,31.5,32.0,32.5,33.0,33.5,34.0,34.5,35.0,35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,Steepness
1970-01-31,,8.635354135184983,8.70743007264061,8.700726577762534,8.664048665124792,8.61870196246962,8.57247678169484,8.528371639779293,8.487617174524296,8.45061086350611,8.417442127071633,8.388097599332006,8.362503492132781,8.34054862466512,8.322115764120877,8.307104562615915,8.295428848808756,8.287012690034661,8.281787697917007,8.279691142295267,8.280664604030699,8.284652995228658,8.291603835055117,8.301466706599019,8.314192844087689,8.329734815360224,8.348046274902353,8.36908176980239,8.392796585854235,8.419146624439783,8.44808830324053,8.479578475565773,8.513574364348386,8.550033507788408,8.588913714314897,8.630173025054095,8.673769682383881,8.719662103453294,8.76780885777596,8.818168648184527,8.870700294572247,8.925362719957194,8.982114938490996,9.04091604510276,9.101725206523783,9.16450165348298,9.22920467389862,9.295793304550408,9.364218619205815,9.43441099639059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-02-28,,8.41313138766794,8.397269233392281,8.370748078023132,8.33763262323981,8.301589869174533,8.265402634088478,8.230804434316545,8.1987129391241,8.169616763666436,8.14374237727354,8.121152827795342,8.101810391329433,8.085615926216681,8.072457316367336,8.06223584061679,8.054863764542986,8.050261288593475,8.048354459961853,8.049073710901228,8.05235281466245,8.05812812617643,8.066338020819355,8.076922473486578,8.089822738688786,8.104981104472143,8.122340701022814,8.141845350284823,8.163439446691468,8.187067861750437,8.212675867096317,8.24020907197078,8.269613372069983,8.30083490741892,8.33382002746729,8.368515262002736,8.40486729678086,8.442822953003118,8.482329169951962,8.52333299023072,8.565781547163494,8.609622053995066,8.65480179459778,8.70126811544571,8.748968418658887,8.797850155954837,8.847860823372265,8.898948009045107,8.951060176732213,9.004147571329183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-03-31,,7.74418734377006,7.782761432500944,7.795016900225868,7.793104369799641,7.784963299518331,7.775287546949009,7.766458650809352,7.759564274702642,7.755068071545901,7.753157922876608,7.75387734717775,7.757181160263657,7.762972903097809,7.771152660305373,7.781635257649026,7.794346608478493,7.809220633845249,7.826197155212587,7.845220419352662,7.866238044701522,7.8892002550718665,7.914059313266807,7.9407690962902135,7.969284772506548,7.999562553302294,8.031559499933733,8.065233371764476,8.100542505902139,8.137445720907664,8.175902239141568,8.215871623670248,8.257313726643892,8.300188646784136,8.344456694159602,8.390078360832117,8.43701429626306,8.485225286602883,8.534672237166875,8.58531615753956,8.637118148858926,8.690039392917221,8.744041142782528,8.799084714699264,8.855131481068561,8.912142864344295,8.97008033170807,9.028905350848843,9.088579022726947,9.149061817306826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04-30,,7.606511858965911,7.864352005682087,7.97352236126214,8.002441933724636,7.992813496132602,7.967523589036022,7.938335488963008,7.9114221026640905,7.890053626204254,7.875750710464754,7.86898509101911,7.869583469573162,7.877024173152921,7.890788731764087,7.910451950137559,7.935656331297438,7.966093271479585,8.001490193496968,8.041601540095353,8.086202340636001,8.135083532319397,8.188048501959345,8.24491049231352,8.305490630894703,8.369616413671706,8.437120525725675,8.507839914622885,8.581615055503512,8.658289363152647,8.737708717864017,8.819721080204266,8.904176175820085,8.990925235867625,9.079820781939697,9.170716446838487,9.263466824412097,9.357927343101158,9.45395415893978,9.551404064606363,9.65013441178405,9.750003044612551,9.850868242425749,9.952588670297807,10.055023336183146,10.158031553646852,10.261472915245434,10.365212991409923,10.469156737148465,10.57326410459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-31,,7.391106757960281,7.735838342986956,7.862182488031159,7.877510475320297,7.840673352517506,7.782249069599492,7.7180530028033445,7.656856327970589,7.603548484419635,7.560501765564953,7.528576731007333,7.507706300719448,7.497355242200854,7.496982821825556,7.506124634793308,7.524370786904102,7.551350752724766,7.58672301538717,7.630167814446961,7.6813819657826645,7.740075094249579,7.805966849119601,7.87878481566111,7.958262927939664,8.04414024789547,8.136160015736964,8.234068903821484,8.337616424905466,8.446554458744583,8.560636870319687,8.679619199645368,8.80325840797696,8.93131266880456,9.063541194676619,9.199704092886298,9.339562244560005,9.48287720283724,9.629411106715072,9.778926607815935,9.931186807872344,10.085955205142369,10.242995648301992,10.402072296624914,10.56294958547168,10.725392196280245,10.889165117817354,11.054047384589417,11.219884050359044,11.3865983376435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-30,,7.364979448682882,7.507747580468473,7.493617280087733,7.426751460552637,7.34617109946118,7.268323332668277,7.200618936144644,7.146401999989753,7.106907864750811,7.082162959841156,7.071484560826118,7.073760727281201,7.087776136925993,7.112532642039237,7.147231293749566,7.191213843280048,7.2439236585886135,7.304878983122056,7.3736542169438,7.449866546110903,7.533166218584591,7.623229356859782,7.719752567437241,7.8224488440224125,7.931044416139896,8.045276298055827,8.164890362931178,8.289639815426101,8.419283969783384,8.553587264411906,8.692318461235688,8.835249990615836,8.982157411874494,9.132818966300427,9.287015204653637,9.444528675074668,9.605143660271375,9.768645955138496,9.93482267773429,10.103462107919142,10.274353549045777,10.447287208948522,10.622054097161314,10.798445935839958,10.97625508230323,11.155274768747853,11.335316424913238,11.516253765203798,11.698024221561818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-07-31,6.851663208176838,7.1929842824036125,7.172976853537026,7.106045873761091,7.05230812019919,7.0174257654316365,6.999836231726147,6.997177520675665,7.006922240559078,7.026981358873089,7.0557780825529415,7.092044508958519,7.134708433984352,7.18289675054826,7.235950920535143,7.293368734252176,7.354758331757081,7.4198075501496525,7.488262950665947,7.559915137644211,7.634588272071986,7.712132445074901,7.792418040930135,7.875331509326505,7.9607721522821455,8.048649652542712,8.138882151224438,8.2313947373908,8.326118250130609,8.422988320220433,8.52194459727173,8.62293012178792,8.725890811392844,8.830775037724848,8.937533275863263,9.046117812183837,9.156482499588941,9.26858255138564,9.382374366874851,9.497815383102099,9.6148639483033,9.733479213429714,9.853621038808948,9.975249913534016,10.098326885600512,10.222813501156326,10.348671580794191,10.475858779329547,10.604321253729452,10.733995508835573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753181506962509
1970-08-31,6.876630942347569,7.009475078340503,7.056214368379067,7.063535442964564,7.05978255464336,7.056838675517853,7.059390213792996,7.069081421684068,7.086282047995868,7.110971767693189,7.14287612742356,7.181522550011363,7.226329149886753,7.276754410322701,7.332371077918349,7.392836376991061,7.457867163188717,7.527223359231233,7.600696621470559,7.67810240648266,7.759274304347519,7.8440599173982255,7.932317814078989,8.023915244338664,8.11872640332981,8.216631095792604,8.31751369724232,8.421262337759483,8.52776825465103,8.636925274579253,8.748629395923832,8.862778449450992,8.979271820679177,9.098010221239027,9.218895499428767,9.341830482343717,9.466718843606403,9.593464991981417,9.721973977126419,9.852151409480507,9.983903391876243,10.117136460921373,10.251757536559857,10.38767387851094,10.524793048516342,10.663022877511718,10.802272066843752,10.942459544195657,11.083525103541625,11.225424705201522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23434082534561984
1970-09-30,6.9463969514257515,7.028593650760259,7.02801056761913,7.018305017658298,7.0108348784237124,7.0093905414386155,7.015408583625044,7.028982471963372,7.049692032089123,7.07705063134888,7.110540034042961,7.149612433403372,7.193718049773636,7.2423918854080975,7.295272901645231,7.352073395997033,7.412557432686217,7.4765264630043555,7.543809486609536,7.614256164434745,7.687731899336693,7.764114258385883,7.843290328472301,7.925154733009696,8.00960812463083,8.096556025722272,8.185907926618148,8.277576577038074,8.371477424124143,8.4675281628705,8.565648373566578,8.665759227219697,8.767783244537203,8.871644097441175,8.977266444609173,9.084575794424872,9.193498390152902,9.30396111324399,9.41589140151623,9.529217179609168,9.643866799615319,9.759768990192919,9.876852812779209,9.995047623774646,10.114283041769198,10.234488919049253,10.355596088857032,10.477543371240804,10.600282816460654,10.723775473806453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13065367992312815
1970-10-31,7.093030550167087,7.307172401498923,7.378760415583636,7.364676772959605,7.324739094473237,7.28457772709779,7.2536621551763645,7.234916691286399,7.228765379472023,7.234891854269231,7.252476757751791,7.28037692052006,7.3173324765109,7.3622910233803935,7.414443934214343,7.473152186366741,7.537896477851488,7.608243971603522,7.683825541552231,7.764319844872846,7.849441945023135,7.938935037588291,8.03256433460105,8.130112477781788,8.231376052600996,8.336162906788873,8.44429006473167,8.555582088783112,8.669869779614844,8.786989136496759,8.906780518813427,9.029087964796162,9.153758634122015,9.280642348877622,9.40959121321499,9.540459296397964,9.673102367246576,9.807377670511233,9.943143737650875,10.080260225994397,10.218587781439457,10.357987920765694,10.498322930369397,10.639455778807068,10.78125004099983,10.923569839336622,11.066285353761618,11.209304088407563,11.35258474476929,11.496114225188398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14186130410214393
1970-11-30,,7.244179308626395,7.509565285692504,7.576346785928774,7.574074025962846,7.552718439654572,7.531485812323084,7.517537337870666,7.5133131551060535,7.519513901407942,7.535883177455113,7.561600856627976,7.595630927633163,7.637108453861633,7.685362627303216,7.7398567203692235,7.800148650474371,7.865864689758055,7.936681476998905,8.012313425954975,8.092503731321033,8.177017827606571,8.26563855439348,8.358162530279289,8.454397397074061,8.554159699951795,8.65727323867936,8.763567772153458,8.872877990964456,8.985042695447452,9.099904132820201,9.21730745860771,9.337100295989623,9.459132372909846,9.583255221395907,9.709321926991825,9.837186918823415,9.966705792811227,10.097735162081484,10.230132529815346,10.363756180705664,10.498465087919836,10.634118833044644,10.770577536947696,10.907701799857321,11.045352707772507,11.183400801263202,11.321759829656935,11.460394401287058,11.599292220794245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-12-31,,7.134870185737909,7.3108146920557395,7.375653291662923,7.392560858081396,7.392245555857109,7.387812328813294,7.385308228649228,7.388124940145543,7.398102325239987,7.415815498619873,7.441083845844741,7.473420314793856,7.51238873895779,7.55762727148652,7.608825212634534,7.6657079664948125,7.7280270121547865,7.795553041855699,7.868071157704153,7.945377440751794,8.027276455780513,8.113579407013273,8.204102754897217,8.298667164858832,8.397096698654074,8.499218185418469,8.604860727492186,8.713855308488201,8.82603447974684,8.941232107476512,9.059283167305589,9.180023576188455,9.303290053975225,9.42892000871234,9.556751441059763,9.686622864208056,9.81837323644014,9.951841904068186,10.086868552929953,10.223293166983222,10.360955992815333,10.499697509104834,10.639358400247524,10.779779533498937,10.920802258480716,11.062284362657675,11.204138269177264,11.346331002519754,11.48884850629648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-01-31,6.931903813172183,6.928976280209803,6.968588964086219,7.035600402350442,7.117854275627221,7.2073657146304635,7.299816095043833,7.392529423598505,7.484110697904779,7.574033646225158,7.662223735449754,7.748862280606779,7.834202085506738,7.91844584843414,8.00175248712573,8.084250819826261,8.166048418080244,8.24723750859314,8.327899011346892,8.408105366280797,8.487922552349298,8.567411555927615,8.646629456155063,8.72563023894253,8.804465415618168,8.883184498808673,8.9618353725692,9.040464583199702,9.119117569892387,9.197838849249656,9.27667216408894,9.355660604346571,9.434846705999183,9.514272532528363,9.593979742419943,9.674009645413419,9.754403249629824,9.835201301258374,9.916444318137465,9.998172618298536,10.080426344332755,10.163245484276784,10.246669889584219,10.33073929064639,10.415493310243749,10.500971007753645,10.587198738337275,10.674169896884392,10.76184935901114,10.850196239790298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6421298330529748
